SUMLEV,REGION,DIVISION,state,county,Stname,ctyname,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,NPOPCHG_2010,NPOPCHG_2011,Births2010,Births2011,Deaths2010,Deaths2011,NATURALINC2010,NATURALINC2011,INTERNATIONALMIG2010,INTERNATIONALMIG2011,DOMESTICMIG2010,DOMESTICMIG2011,NETMIG2010,NETMIG2011,RESIDUAL2010,RESIDUAL2011,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,Rbirth2011,Rdeath2011,RNATURALINC2011,RINTERNATIONALMIG2011,RDOMESTICMIG2011,RNETMIG2011
050,3,7,05,001,Arkansas,Arkansas County,19019,19019,18994,18892,-25,-102,59,250,54,222,5,28,5,20,-35,-151,-30,-131,0,1,247,247,247,13.197487198,11.719368632,1.4781185662,1.0557989759,-7.971282268,-6.915483292
050,3,7,05,003,Arkansas,Ashley County,21853,21853,21840,21692,-13,-148,63,284,53,245,10,39,2,4,-24,-193,-22,-189,-1,2,191,191,191,13.047872829,11.256087476,1.7917853533,0.1837728567,-8.867040338,-8.683267481
050,3,7,05,005,Arkansas,Baxter County,41513,41513,41527,41536,14,9,83,356,164,660,-81,-304,4,11,95,305,99,316,-4,-3,595,595,595,8.5718069417,15.891552195,-7.319745254,0.2648592033,7.343823363,7.6086825662
050,3,7,05,007,Arkansas,Benton County,221339,221339,222924,227556,1585,4632,784,3192,366,1457,418,1735,129,380,1013,2493,1142,2873,25,24,2061,2061,2061,14.171550346,6.4686556562,7.7028946901,1.6870893269,11.068193926,12.755283253
050,3,7,05,009,Arkansas,Boone County,36903,36903,36914,37051,11,137,90,388,109,431,-19,-43,3,18,28,161,31,179,-1,1,465,465,465,10.491448658,11.654160752,-1.162712094,0.4867166903,4.3534103968,4.8401270871
050,3,7,05,011,Arkansas,Bradley County,11508,11508,11501,11482,-7,-19,33,154,27,150,6,4,3,17,-16,-39,-13,-22,0,-1,220,220,220,13.40120959,13.053126224,0.348083366,1.4793543054,-3.393812818,-1.914458513
050,3,7,05,013,Arkansas,Calhoun County,5368,5368,5331,5144,-37,-187,8,41,6,48,2,-7,1,4,-38,-184,-37,-180,-2,0,175,175,175,7.8281622912,9.1646778043,-1.336515513,0.7637231504,-35.13126492,-34.36754177
050,3,7,05,015,Arkansas,Carroll County,27446,27446,27533,27512,87,-21,77,316,78,277,-1,39,8,34,80,-93,88,-59,0,-1,230,230,230,11.481515124,10.064492688,1.4170224362,1.2353528931,-3.379053502,-2.143700609
050,3,7,05,017,Arkansas,Chicot County,11800,11800,11799,11721,-1,-78,35,163,18,174,17,-11,0,0,-18,-66,-18,-66,0,-1,722,722,722,13.860544218,14.795918367,-0.93537415,0,-5.612244898,-5.612244898
050,3,7,05,019,Arkansas,Clark County,22995,22995,22959,22858,-36,-101,61,240,64,254,-3,-14,1,9,-34,-96,-33,-87,0,0,2612,2612,2612,10.476460702,11.087587577,-0.611126874,0.3928672763,-4.190584281,-3.797717005
050,3,7,05,021,Arkansas,Clay County,16083,16083,16070,15880,-13,-190,24,135,63,223,-39,-88,0,3,27,-105,27,-102,-1,0,125,125,125,8.4507042254,13.959311424,-5.508607199,0.1877934272,-6.572769953,-6.384976526
050,3,7,05,023,Arkansas,Cleburne County,25970,25970,26000,25901,30,-99,66,258,92,355,-26,-97,0,0,56,2,56,2,0,-4,339,339,339,9.942004971,13.679890561,-3.73788559,0,0.077069806,0.077069806
050,3,7,05,025,Arkansas,Cleveland County,8689,8689,8697,8672,8,-25,20,87,12,85,8,2,0,1,1,-27,1,-26,-1,-1,52,52,52,10.01784789,9.7875525361,0.2302953538,0.1151476769,-3.108987276,-2.993839599
050,3,7,05,027,Arkansas,Columbia County,24552,24552,24498,24401,-54,-97,62,304,67,312,-5,-8,1,1,-49,-90,-48,-89,-1,0,1315,1315,1315,12.433792102,12.760997157,-0.327205055,0.0409006319,-3.681056872,-3.64015624
050,3,7,05,029,Arkansas,Conway County,21273,21273,21275,21270,2,-5,65,274,51,192,14,82,3,18,-15,-104,-12,-86,0,-1,286,286,286,12.880479492,9.0257374545,3.8547420378,0.8461628864,-4.888941121,-4.042778235
050,3,7,05,031,Arkansas,Craighead County,96443,96443,96705,98315,262,1610,325,1380,204,826,121,554,24,67,116,979,140,1046,1,10,3579,3579,3579,14.152394626,8.4709260589,5.6814685673,0.6871090145,10.039995898,10.727104912
050,3,7,05,033,Arkansas,Crawford County,61948,61948,61997,61944,49,-53,175,744,136,548,39,196,7,22,4,-272,11,-250,-1,1,540,540,540,12.005712395,8.8429171945,3.1627952009,0.3550076246,-4.389185177,-4.034177552
050,3,7,05,035,Arkansas,Crittenden County,50902,50902,50913,50525,11,-388,196,826,129,495,67,331,6,28,-63,-756,-57,-728,1,9,701,701,701,16.285810051,9.7596561446,6.5261539068,0.5520613577,-14.90565666,-14.3535953
050,3,7,05,037,Arkansas,Cross County,17870,17866,17834,17781,-32,-53,53,224,49,208,4,16,0,0,-37,-69,-37,-69,1,0,225,225,225,12.578969535,11.680471711,0.898497824,0,-3.874771866,-3.874771866
050,3,7,05,039,Arkansas,Dallas County,8116,8116,8092,8072,-24,-20,19,88,8,82,11,6,0,0,-35,-25,-35,-25,0,-1,405,405,405,10.888393962,10.146003464,0.7423904974,0,-3.093293739,-3.093293739
050,3,7,05,041,Arkansas,Desha County,13008,13008,12986,12763,-22,-223,42,187,22,186,20,1,0,1,-43,-227,-43,-226,1,2,56,56,56,14.524835916,14.447162997,0.0776729193,0.0776729193,-17.63175269,-17.55407977
050,3,7,05,043,Arkansas,Drew County,18509,18509,18517,18467,8,-50,53,215,32,168,21,47,3,15,-14,-110,-11,-95,-2,-2,785,785,785,11.626649362,9.0850097339,2.5416396279,0.8111615834,-5.948518278,-5.137356695
050,3,7,05,045,Arkansas,Faulkner County,113237,113237,114021,116342,784,2321,389,1545,182,732,207,813,43,156,520,1339,563,1495,14,13,4055,4057,4057,13.413612429,6.355187248,7.0584251811,1.3543841676,11.625130772,12.979514939
050,3,7,05,047,Arkansas,Franklin County,18125,18125,18128,18047,3,-81,44,211,49,186,-5,25,0,-1,9,-105,9,-106,-1,0,447,447,447,11.665514858,10.283344851,1.3821700069,-0.0552868,-5.805114029,-5.860400829
050,3,7,05,049,Arkansas,Fulton County,12245,12245,12242,12296,-3,54,22,115,52,192,-30,-77,1,4,27,126,28,130,-1,1,165,165,165,9.3732170511,15.649197164,-6.275980112,0.3260249409,10.269785639,10.59581058
050,3,7,05,051,Arkansas,Garland County,96024,96022,96218,97124,196,906,280,1100,290,1241,-10,-141,28,118,180,920,208,1038,-2,9,2166,2166,2166,11.378800261,12.837355567,-1.458555306,1.2206349371,9.5168147635,10.737449701
050,3,7,05,053,Arkansas,Grant County,17853,17853,17893,17988,40,95,47,188,39,155,8,33,3,19,29,43,32,62,0,0,143,143,143,10.479083638,8.6396700203,1.8394136172,1.0590563251,2.3968116831,3.4558680081
050,3,7,05,055,Arkansas,Greene County,42090,42090,42171,42720,81,549,123,535,113,456,10,79,4,16,67,449,71,465,0,5,602,602,602,12.604398582,10.743188324,1.8612102579,0.3769539763,10.578270959,10.955224936
050,3,7,05,057,Arkansas,Hempstead County,22609,22609,22590,22541,-19,-49,73,326,54,232,19,94,3,4,-40,-147,-37,-143,-1,0,301,301,301,14.446832554,10.28118145,4.1656511046,0.1772617491,-6.514369281,-6.337107531
050,3,7,05,059,Arkansas,Hot Spring County,32923,32923,32938,32881,15,-57,89,363,89,328,0,35,2,10,13,-98,15,-88,0,-4,1571,1571,1571,11.030249624,9.966726933,1.063522691,0.303863626,-2.977863535,-2.673999909
050,3,7,05,061,Arkansas,Howard County,13789,13789,13817,13886,28,69,53,209,27,153,26,56,6,28,-4,-15,2,13,0,0,181,181,181,15.088618561,11.045735119,4.0428834422,2.0214417211,-1.082915208,0.9385265134
050,3,7,05,063,Arkansas,Independence County,36647,36647,36724,36861,77,137,110,474,102,400,8,74,14,59,55,7,69,66,0,-3,900,900,900,12.883060406,10.871780934,2.0112794727,1.6035876877,0.1902561663,1.793843854
050,3,7,05,065,Arkansas,Izard County,13696,13696,13671,13419,-25,-252,33,117,50,191,-17,-74,1,4,-7,-180,-6,-176,-2,-2,769,769,769,8.6378737542,14.101144334,-5.46327058,0.2953119232,-13.28903654,-12.99372462
050,3,7,05,067,Arkansas,Jackson County,17997,17997,17972,17866,-25,-106,44,182,54,215,-10,-33,0,2,-15,-74,-15,-72,0,-1,2000,2000,2000,10.156816787,11.998437413,-1.841620626,0.1116133713,-4.129694737,-4.018081366
050,3,7,05,069,Arkansas,Jefferson County,77435,77435,77317,76246,-118,-1071,238,1005,221,832,17,173,10,32,-147,-1290,-137,-1258,2,14,5530,5530,5530,13.089090471,10.835943554,2.2531469169,0.4167670598,-16.8009221,-16.38415504
050,3,7,05,071,Arkansas,Johnson County,25540,25540,25578,25742,38,164,87,342,71,242,16,100,15,61,7,7,22,68,0,-4,558,558,558,13.328137178,9.4310210444,3.8971161341,2.3772408418,0.2727981294,2.6500389712
050,3,7,05,073,Arkansas,Lafayette County,7645,7645,7636,7516,-9,-120,16,80,11,106,5,-26,0,0,-12,-96,-12,-96,-2,2,111,111,111,10.559662091,13.99155227,-3.43189018,0,-12.67159451,-12.67159451
050,3,7,05,075,Arkansas,Lawrence County,17415,17415,17421,17178,6,-243,45,180,73,271,-28,-91,0,1,35,-153,35,-152,-1,0,595,595,595,10.404924998,15.665192636,-5.260267638,0.0578051389,-8.844186248,-8.786381109
050,3,7,05,077,Arkansas,Lee County,10424,10424,10423,10326,-1,-97,23,95,8,125,15,-30,2,10,-17,-77,-15,-67,-1,0,1756,1756,1756,9.1570678105,12.048773435,-2.891705624,0.9639018748,-7.422044436,-6.458142561
050,3,7,05,079,Arkansas,Lincoln County,14134,14134,14100,14006,-34,-94,32,121,23,154,9,-33,0,1,-43,-61,-43,-60,0,-1,3445,3445,3445,8.6102611542,10.958514196,-2.348253042,0.0711591831,-4.340710169,-4.269550986
050,3,7,05,081,Arkansas,Little River County,13171,13171,13137,12996,-34,-141,32,154,41,168,-9,-14,0,0,-25,-127,-25,-127,0,0,123,123,123,11.785864616,12.857306853,-1.071442238,0,-9.719511728,-9.719511728
050,3,7,05,083,Arkansas,Logan County,22353,22353,22334,22290,-19,-44,59,260,69,288,-10,-28,1,7,-9,-22,-8,-15,-1,-1,580,580,580,11.652922194,12.907852277,-1.254930082,0.3137325206,-0.986016493,-0.672283973
050,3,7,05,085,Arkansas,Lonoke County,68356,68354,68658,69341,304,683,228,891,136,577,92,314,14,39,194,331,208,370,4,-1,572,572,572,12.913137052,8.3623794375,4.5507576142,0.5652214871,4.7971362111,5.3623576982
050,3,7,05,087,Arkansas,Madison County,15717,15720,15707,15776,-13,69,41,179,31,133,10,46,4,15,-27,9,-23,24,0,-1,79,79,79,11.371216212,8.4490042245,2.9222119874,0.9528952133,0.571737128,1.5246323413
050,3,7,05,089,Arkansas,Marion County,16653,16653,16633,16573,-20,-60,37,141,74,252,-37,-111,3,13,16,38,19,51,-2,0,141,141,141,8.4924411251,15.177979883,-6.685538758,0.7829910257,2.2887429983,3.071734024
050,3,7,05,091,Arkansas,Miller County,43462,43462,43530,43759,68,229,154,625,91,419,63,206,9,25,-2,1,7,26,-2,-3,1480,1480,1480,14.320246537,9.6002932786,4.7199532587,0.5728098615,0.0229123945,0.595722256
050,3,7,05,093,Arkansas,Mississippi County,46480,46480,46332,45966,-148,-366,153,652,121,511,32,141,15,64,-197,-573,-182,-509,2,2,767,767,767,14.128150122,11.072829314,3.0553208087,1.386812282,-12.41630371,-11.02949143
050,3,7,05,095,Arkansas,Monroe County,8149,8149,8121,8075,-28,-46,27,106,13,126,14,-20,0,1,-42,-27,-42,-26,0,0,84,84,84,13.089651766,15.559397382,-2.469745616,0.1234872808,-3.334156582,-3.210669301
050,3,7,05,097,Arkansas,Montgomery County,9487,9487,9486,9433,-1,-53,21,89,34,138,-13,-49,0,3,14,-6,14,-3,-2,-1,121,121,121,9.4085311063,14.588508906,-5.1799778,0.317141498,-0.634282996,-0.317141498
050,3,7,05,099,Arkansas,Nevada County,8997,8997,8984,9017,-13,33,28,111,13,115,15,-4,0,0,-28,38,-28,38,0,-1,157,157,157,12.332648186,12.777067941,-0.444419754,0,4.2219876674,4.2219876674
050,3,7,05,101,Arkansas,Newton County,8330,8330,8339,8264,9,-75,18,74,20,116,-2,-42,0,0,12,-33,12,-33,-1,0,51,51,51,8.9140516774,13.973378305,-5.059326628,0,-3.975185207,-3.975185207
050,3,7,05,103,Arkansas,Ouachita County,26120,26120,26129,25880,9,-249,74,325,81,352,-7,-27,1,5,16,-228,17,-223,-1,1,352,352,352,12.497836913,13.536118749,-1.038281836,0.192274414,-8.76771328,-8.575438866
050,3,7,05,105,Arkansas,Perry County,10445,10445,10464,10405,19,-59,29,120,32,129,-3,-9,0,3,23,-53,23,-50,-1,0,152,152,152,11.500311467,12.362834827,-0.86252336,0.2875077867,-5.079304231,-4.791796444
050,3,7,05,107,Arkansas,Phillips County,21757,21757,21671,21442,-86,-229,74,341,45,289,29,52,1,4,-118,-289,-117,-285,2,4,246,246,246,15.818894533,13.406629091,2.412265442,0.1855588802,-13.40662909,-13.22107021
050,3,7,05,109,Arkansas,Pike County,11291,11291,11296,11259,5,-37,31,120,22,143,9,-23,5,20,-8,-34,-3,-14,-1,0,196,196,196,10.640656174,12.680115274,-2.0394591,1.7734426956,-3.014852583,-1.241409887
050,3,7,05,111,Arkansas,Poinsett County,24583,24583,24551,24514,-32,-37,69,310,85,330,-16,-20,1,10,-15,-26,-14,-16,-2,-1,341,341,341,12.636298787,13.45154387,-0.815245083,0.4076225415,-1.059818608,-0.652196066
050,3,7,05,113,Arkansas,Polk County,20662,20662,20664,20610,2,-54,51,240,68,274,-17,-34,1,10,20,-29,21,-19,-2,-1,155,155,155,11.629597325,13.277123613,-1.647526288,0.4845665552,-1.40524301,-0.920676455
050,3,7,05,115,Arkansas,Pope County,61754,61754,61875,62331,121,456,191,787,127,503,64,284,14,43,44,130,58,173,-1,-1,3330,3330,3330,12.672495693,8.0994476917,4.5730480009,0.6923981128,2.0932966201,2.7856947329
050,3,7,05,117,Arkansas,Prairie County,8715,8715,8713,8618,-2,-95,25,88,19,116,6,-28,0,1,-7,-68,-7,-67,-1,0,131,131,131,10.155213202,13.386417402,-3.231204201,0.11540015,-7.847210201,-7.731810051
050,3,7,05,119,Arkansas,Pulaski County,382748,382750,383581,386299,831,2718,1416,5648,805,3270,611,2378,243,641,-12,-276,231,365,-11,-25,7938,7938,7938,14.67241648,8.4948303632,6.1775861173,1.6651945758,-0.716994856,0.9481997194
050,3,7,05,121,Arkansas,Randolph County,17969,17969,17970,18017,1,47,44,205,70,249,-26,-44,3,14,25,78,28,92,-1,-1,349,349,349,11.393003029,13.838330508,-2.445327479,0.7780587434,4.3348987134,5.1129574569
050,3,7,05,123,Arkansas,St. Francis County,28258,28258,28165,27970,-93,-195,83,354,53,291,30,63,3,10,-128,-270,-125,-260,2,2,4085,4085,4085,12.612452124,10.367863187,2.2445889374,0.3562839583,-9.619666874,-9.263382916
050,3,7,05,125,Arkansas,Saline County,107118,107120,107636,109526,516,1890,300,1218,223,856,77,362,32,115,399,1395,431,1510,8,18,1425,1425,1425,11.217432147,7.8835155322,3.3339166152,1.0591171568,12.847551597,13.906668754
050,3,7,05,127,Arkansas,Scott County,11233,11233,11279,11272,46,-7,33,141,21,117,12,24,3,9,31,-39,34,-30,0,-1,79,79,79,12.504988692,10.376479979,2.1285087136,0.7981907676,-3.45882666,-2.660635892
050,3,7,05,129,Arkansas,Searcy County,8195,8195,8186,8036,-9,-150,15,69,19,107,-4,-38,1,3,-4,-117,-3,-114,-2,2,71,71,71,8.5069658488,13.191961534,-4.684995685,0.3698680804,-14.42485514,-14.05498705
050,3,7,05,131,Arkansas,Sebastian County,125744,125744,125853,127127,109,1274,422,1748,259,1121,163,627,55,178,-109,472,-54,650,0,-3,2235,2235,2235,13.819274251,8.8623606609,4.95691359,1.4072258677,3.7315202783,5.1387461459
050,3,7,05,133,Arkansas,Sevier County,17058,17058,17147,17293,89,146,68,282,33,155,35,127,16,49,38,-29,54,20,0,-1,173,173,173,16.37630662,9.0011614402,7.37514518,2.8455284553,-1.684088269,1.1614401858
050,3,7,05,135,Arkansas,Sharp County,17264,17264,17255,17380,-9,125,39,172,62,227,-23,-55,0,1,16,178,16,179,-2,1,189,189,189,9.9321495597,13.108127617,-3.175978057,0.0577450556,10.278619893,10.336364949
050,3,7,05,137,Arkansas,Stone County,12394,12394,12431,12603,37,172,31,120,33,152,-2,-32,0,0,39,202,39,202,0,2,151,151,151,9.586961732,12.143484861,-2.556523129,0,16.138052249,16.138052249
050,3,7,05,139,Arkansas,Union County,41639,41639,41535,41427,-104,-108,126,536,133,559,-7,-23,4,23,-102,-105,-98,-82,1,-3,524,524,524,12.921578554,13.476049276,-0.554470722,0.5544707215,-2.531279381,-1.976808659
050,3,7,05,141,Arkansas,Van Buren County,17295,17295,17300,17083,5,-217,39,151,54,241,-15,-90,0,1,21,-128,21,-127,-1,0,189,189,189,8.7834104063,14.018555682,-5.235145275,0.0581682808,-7.445539947,-7.387371666
050,3,7,05,143,Arkansas,Washington County,203065,203065,204061,207521,996,3460,784,3205,307,1260,477,1945,155,555,357,959,512,1514,7,1,7563,7563,7563,15.574053287,6.1227167369,9.4513365502,2.6969109436,4.6600677386,7.3569786823
050,3,7,05,145,Arkansas,White County,77076,77076,77332,78167,256,835,233,989,186,756,47,233,12,44,196,558,208,602,1,0,3252,3252,3252,12.720339038,9.7235351996,2.996803838,0.5659200381,7.1768950283,7.7428150663
050,3,7,05,147,Arkansas,Woodruff County,7260,7264,7265,7229,1,-36,19,87,11,95,8,-8,0,0,-7,-27,-7,-27,0,-1,106,106,106,12.004967573,13.108872637,-1.103905064,0,-3.725679592,-3.725679592
050,3,7,05,149,Arkansas,Yell County,22185,22185,22202,22060,17,-142,83,324,56,234,27,90,23,95,-33,-331,-10,-236,0,4,323,323,323,14.640097601,10.573403823,4.066693778,4.2926212101,-14.95639601,-10.6637748
040,4,9,06,000,California,California,37253956,37253956,37338198,37691912,84242,353714,123173,508069,57867,234045,65306,274024,33518,130927,-15021,-50684,18497,80243,439,-553,819816,820443,820394,13.543069576,6.2386953718,7.3043742039,3.4899855538,-1.351030939,2.1389546144
050,4,9,06,001,California,Alameda County,1510271,1510271,1513043,1529875,2772,16832,4729,19372,2263,8950,2466,10422,1710,7007,-1423,-523,287,6484,19,-74,37442,37441,37442,12.732515303,5.8825114578,6.850003845,4.6054477971,-0.343748994,4.2616988036
050,4,9,06,003,California,Alpine County,1175,1175,1162,1102,-13,-60,0,4,0,3,0,1,0,1,-14,-63,-14,-62,1,1,24,24,24,3.5335689046,2.6501766784,0.8833922261,0.8833922261,-55.65371025,-54.77031802
050,4,9,06,005,California,Amador County,38091,38091,38026,37953,-65,-73,63,277,109,396,-46,-119,2,10,-18,38,-16,48,-3,-2,4551,4551,4551,7.2914884376,10.423932929,-3.132444491,0.2632306295,1.0002763922,1.2635070217
050,4,9,06,007,California,Butte County,220000,220000,220000,220266,0,266,606,2403,537,2182,69,221,75,234,-136,-176,-61,58,-8,-13,4942,4942,4942,10.916127977,9.9121894491,1.0039385281,1.0629937356,-0.799516656,0.2634770798
050,4,9,06,009,California,Calaveras County,45578,45578,45485,45052,-93,-433,84,330,116,478,-32,-148,2,4,-57,-283,-55,-279,-6,-6,493,493,493,7.2898373041,10.559218883,-3.269381579,0.0883616643,-6.251587749,-6.163226084
050,4,9,06,011,California,Colusa County,21419,21419,21475,21549,56,74,80,345,14,114,66,231,24,82,-34,-242,-10,-160,0,3,225,225,225,16.037560431,5.2993677947,10.738192637,3.8118259576,-11.24953514,-7.437709186
050,4,9,06,013,California,Contra Costa County,1049025,1049025,1052605,1066096,3580,13491,3002,12289,1752,7039,1250,5250,747,3313,1566,4920,2313,8233,17,8,10314,10314,10314,11.600504271,6.6446374453,4.9558668259,3.1273879608,4.6443551969,7.7717431577
050,4,9,06,015,California,Del Norte County,28610,28610,28634,28659,24,25,91,347,73,248,18,99,7,24,1,-96,8,-72,-2,-2,3818,3818,3818,12.113172639,8.6572530676,3.4559195713,0.837798684,-3.351194736,-2.513396052
050,4,9,06,017,California,El Dorado County,181058,181058,181151,180938,93,-213,404,1634,324,1348,80,286,40,75,-21,-570,19,-495,-6,-4,1643,1643,1643,9.0254053561,7.4456832436,1.5797221125,0.4142627917,-3.148397217,-2.734134426
050,4,9,06,019,California,Fresno County,930450,930450,933168,942904,2718,9736,3927,15958,1528,6161,2399,9797,650,2584,-329,-2639,321,-55,-2,-6,17523,17523,17523,17.012140259,6.5679782013,10.444162058,2.7546917176,-2.813324862,-0.058633144
050,4,9,06,021,California,Glenn County,28122,28122,28112,28128,-10,16,104,418,53,211,51,207,8,19,-70,-209,-62,-190,1,-1,316,316,316,14.864864865,7.5035561878,7.3613086771,0.6756756757,-7.432432432,-6.756756757
050,4,9,06,023,California,Humboldt County,134623,134623,134762,134761,139,-1,382,1521,298,1193,84,328,27,100,31,-427,58,-327,-3,-2,5014,5014,5014,11.286606338,8.852676766,2.4339295719,0.7420516987,-3.168560754,-2.426509055
050,4,9,06,025,California,Imperial County,174528,174528,175136,177057,608,1921,709,3062,224,844,485,2218,138,619,-12,-916,126,-297,-3,0,10684,10684,10684,17.388193405,4.7928266604,12.595366745,3.5151181313,-5.20169339,-1.686575258
050,4,9,06,027,California,Inyo County,18546,18546,18519,18478,-27,-41,47,215,45,186,2,29,3,12,-32,-80,-29,-68,0,-2,433,433,433,11.622563992,10.054869314,1.5676946779,0.648701246,-4.324674974,-3.675973728
050,4,9,06,029,California,Kern County,839631,839631,842813,851710,3182,8897,3450,14378,1321,5318,2129,9060,566,1965,474,-2108,1040,-143,13,-20,36757,37424,37251,16.96996736,6.276692615,10.693274745,2.319236741,-2.488015801,-0.168779061
050,4,9,06,031,California,Kings County,152982,152982,153183,153765,201,582,600,2528,187,770,413,1758,165,505,-387,-1699,-222,-1194,10,18,21580,21578,21581,16.471845394,5.0171364531,11.454708941,3.2904596218,-11.070279,-7.779819383
050,4,9,06,033,California,Lake County,64665,64665,64753,64323,88,-430,172,707,190,761,-18,-54,17,53,90,-431,107,-378,-1,2,1085,1085,1085,10.954786327,11.791502681,-0.836716353,0.8212216059,-6.678236078,-5.857014472
050,4,9,06,035,California,Lassen County,34895,34895,34811,34200,-84,-611,83,319,62,223,21,96,2,7,-109,-722,-107,-715,2,8,9779,9779,9779,9.2449029865,6.4627378244,2.7821651621,0.2028662097,-20.92420049,-20.72133428
050,4,9,06,037,California,Los Angeles County,9818605,9818605,9826773,9889056,8168,62283,31907,133239,14329,58426,17578,74813,10568,42413,-20354,-55146,-9786,-12733,376,203,171681,171592,171558,13.515941937,5.9268113961,7.5891305407,4.3024313104,-5.59408382,-1.291652509
050,4,9,06,039,California,Madera County,150865,150865,151468,152925,603,1457,585,2376,224,880,361,1496,136,500,107,-531,243,-31,-1,-8,8624,8678,8809,15.611397108,5.781998929,9.8293981793,3.2852266642,-3.488910717,-0.203684053
050,4,9,06,041,California,Marin County,252409,252409,252789,255031,380,2242,584,2374,415,1692,169,682,201,632,23,930,224,1562,-13,-2,9044,9044,9044,9.3497696034,6.6637785042,2.6859910992,2.4890709306,3.6627151353,6.1517860659
